Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
0.380952380952381,0.5,0.8718682891911238,0.0,0.6785714285714285,0.5,0.6000000000000001,0.0,0.6115142718916303,0.6666666666666667,0,0.8428571428571427,1.0,0.0,0.1,0.6666666666666667,0.5,0.0829910479199578,0.7849427825737804,0.0,0,0.4285714285714285,0.0,1.0,0.0,0.0,0.05,0.8333333333333333,0.3333333333333333,0.025,0.0,0.0,0.0,0.0
0.5238095238095237,1.0,0.4931997136721545,0.0,0.0357142857142857,0.25,0.2,0.0,0.3899371069182389,0.6666666666666667,0,0.1142857142857142,1.0,0.25,0.4,0.3333333333333333,0.5,0.1703528172722485,0.3146757679180887,0.1111111111111111,0,0.9285714285714284,1.0,1.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.2,0.3888888888888888,0.2,0.4117647058823529,0.0
0.3571428571428571,1.0,0.7473156764495347,0.5,0.8571428571428571,0.5,0.2,0.0,0.5897435897435896,0.3333333333333333,0,0.7428571428571429,0.6666666666666667,0.25,0.0,0.6666666666666667,0.5,0.1858873091100579,0.1128689018269423,0.1111111111111111,0,0.0714285714285714,0.0,0.0,0.0,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.3888888888888888,0.0,0.0588235294117647,0.0
0.4999999999999999,1.0,0.6034359341445955,0.0,0.75,0.5,0.2,0.0,0.5041122399612965,1.0,0,0.7428571428571429,0.6666666666666667,0.5,0.3,0.0,0.0,0.5197998946814113,0.1200160610319213,0.1111111111111111,1,0.1428571428571428,0.0,0.6666666666666667,0.0,0.0,0.525,0.3333333333333333,0.6666666666666667,0.525,0.3333333333333333,0.1333333333333333,0.4705882352941176,0.0
0.9047619047619048,0.5,0.7587687902648532,0.0,0.8214285714285714,0.25,0.0,0.0,0.9221093372036768,0.0,1,0.9571428571428572,0.6666666666666667,0.0,0.2,1.0,0.0,0.0830963665086887,0.3279261192531619,0.1111111111111111,0,0.3571428571428571,0.0,1.0,0.0,0.0,0.125,0.5,0.6666666666666667,0.1,0.1111111111111111,0.0666666666666666,0.0,1.0
0.2142857142857142,0.5,0.3622047244094488,0.0,0.0,0.25,0.0,0.0,0.3502660861151427,0.6666666666666667,0,0.5428571428571429,0.6666666666666667,0.5,0.3,0.0,0.5,0.3371774618220116,0.1571973499297329,0.1111111111111111,0,0.0,0.0,1.0,0.0,0.0,0.225,0.5,0.6666666666666667,0.225,0.3888888888888888,0.0,0.4117647058823529,0.0
0.9047619047619048,0.5,0.9291338582677166,0.0,0.2142857142857143,0.5,0.0,0.0,0.0537010159651669,1.0,1,0.2714285714285714,0.0,0.5,0.3,1.0,0.0,0.3291732490784623,0.7871511744629592,0.4444444444444444,0,0.0,0.0,0.0,0.0,0.0,0.925,0.5,0.3333333333333333,0.15,0.2222222222222222,0.0,0.1176470588235294,0.0
0.4047619047619047,0.5,0.7888332140300643,0.5,0.1071428571428571,0.5,0.6000000000000001,0.0,0.5316884373488147,1.0,1,0.7999999999999998,0.6666666666666667,0.5,0.0,0.0,0.0,0.45144813059505,0.3308171049989962,0.0,1,0.7857142857142857,1.0,0.0,0.0,0.0,0.225,0.3333333333333333,0.6666666666666667,0.2,0.3888888888888888,0.2666666666666666,0.4117647058823529,1.0
0.119047619047619,0.5,0.1939871152469577,0.0,0.0,0.25,0.0,0.0,0.613933236574746,1.0,1,0.2428571428571428,0.6666666666666667,0.0,0.1,0.6666666666666667,0.5,0.0112690889942074,0.5945392491467577,0.1111111111111111,0,0.7857142857142857,1.0,1.0,0.0,0.3333333333333333,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0588235294117647,0.0
0.2857142857142856,0.5,0.1539012168933428,0.0,0.0357142857142857,0.5,0.0,0.0,0.2646347363328495,0.6666666666666667,0,0.1857142857142856,0.0,0.25,0.3,1.0,0.0,0.2676145339652448,0.9114234089540252,0.2222222222222222,0,0.6428571428571427,1.0,0.6666666666666667,0.0,0.0,0.275,0.3333333333333333,0.6666666666666667,0.125,0.2222222222222222,0.0,0.1176470588235294,0.0
0.3333333333333333,0.0,0.7208303507516105,0.0,1.0,0.75,0.2,0.0,0.5055636187711658,1.0,0,0.5571428571428572,0.6666666666666667,0.0,0.2,0.6666666666666667,0.0,0.1588204318062138,0.3630194740012046,1.0,0,0.0714285714285714,0.0,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.2,0.3888888888888888,0.4666666666666667,0.4117647058823529,0.0
0.3571428571428571,0.0,0.4638511095204007,0.5,0.75,0.25,0.3999999999999999,0.0,0.0769230769230769,0.6666666666666667,1,0.9285714285714286,0.6666666666666667,0.25,0.0,0.3333333333333333,0.5,0.2705107951553449,0.537482433246336,0.0,0,0.1428571428571428,0.0,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,1.0,0.175,0.3888888888888888,0.0,0.4117647058823529,0.0
0.4523809523809524,0.5,0.7780959198282033,0.5,0.0714285714285714,0.5,0.0,0.0,0.0730527334300919,0.6666666666666667,1,0.8142857142857143,0.6666666666666667,0.5,0.0,1.0,0.0,0.3380200105318588,0.4983738205179683,0.2222222222222222,0,0.0714285714285714,0.0,0.0,0.0,0.0,0.3,0.5,0.6666666666666667,0.125,0.1666666666666666,0.0666666666666666,0.1764705882352941,0.0
0.5714285714285714,0.5,0.3722261989978525,0.0,0.0357142857142857,0.75,0.0,0.0,0.3183357522980164,0.6666666666666667,0,0.7285714285714284,0.6666666666666667,0.25,0.4,1.0,0.5,0.1621906266456029,0.1455129492069865,0.1111111111111111,0,0.1428571428571428,0.0,0.3333333333333333,0.0,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666667,0.25,0.1111111111111111,0.1333333333333333,0.1176470588235294,0.0
0.5476190476190477,1.0,0.0293486041517537,0.5,0.1071428571428571,0.5,0.3999999999999999,0.0,0.235607160135462,0.0,1,0.3714285714285714,0.6666666666666667,0.25,0.0,0.3333333333333333,0.0,0.4394944707740916,0.2996988556514756,0.1111111111111111,0,0.4999999999999999,0.0,0.6666666666666667,0.0,0.0,0.2,0.8333333333333333,0.6666666666666667,0.2,0.3888888888888888,0.4666666666666667,0.4117647058823529,1.0
0.8095238095238095,0.5,0.611309949892627,0.0,0.1785714285714285,0.25,0.6000000000000001,0.0,0.3043057571359457,1.0,1,0.6857142857142857,0.6666666666666667,0.25,0.1,0.0,1.0,0.2405476566614007,0.8027705280064245,0.3333333333333333,1,0.0714285714285714,0.0,0.3333333333333333,0.0,0.6666666666666666,0.45,0.5,0.6666666666666667,0.25,0.5,0.4,0.5294117647058824,0.0
0.4999999999999999,0.0,0.0021474588403722,0.0,0.2857142857142857,0.5,0.0,0.0,0.9777455249153362,1.0,1,0.8142857142857143,0.6666666666666667,1.0,0.5,1.0,0.0,0.9700895208004212,0.5303352740413572,0.2222222222222222,0,0.1428571428571428,0.0,0.6666666666666667,0.0,0.0,0.525,0.5,0.3333333333333333,0.15,0.0,0.0666666666666666,0.1764705882352941,0.0
0.4285714285714285,0.5,0.5805297065139584,0.0,0.2857142857142857,0.25,0.2,0.0,0.3376874697629414,0.3333333333333333,1,0.2571428571428572,0.3333333333333333,0.25,0.3,0.3333333333333333,1.0,0.4127435492364402,0.4754065448705079,0.2222222222222222,1,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.325,0.3333333333333333,0.6666666666666667,0.075,0.1111111111111111,0.0,0.1176470588235294,0.0
0.0476190476190476,0.5,0.2848962061560487,0.5,0.0357142857142857,0.5,0.2,0.0,0.4455732946298983,0.6666666666666667,0,0.2714285714285714,0.3333333333333333,0.0,0.6,0.6666666666666667,0.0,0.0545023696682464,0.8013651877133106,0.1111111111111111,0,0.1428571428571428,0.0,1.0,0.0,0.0,0.05,0.5,0.3333333333333333,0.05,0.1111111111111111,0.0,0.1176470588235294,1.0
0.7142857142857142,0.5,0.896921975662133,0.0,0.1071428571428571,0.75,0.0,0.0,0.4949201741654571,0.6666666666666667,1,0.6857142857142857,0.3333333333333333,0.5,0.4,0.6666666666666667,0.0,0.5260663507109005,0.8091146356153383,0.7777777777777777,0,0.2142857142857143,0.0,0.3333333333333333,0.0,0.0,0.675,0.5,0.6666666666666667,0.375,0.611111111111111,0.2666666666666666,0.4705882352941176,0.0
0.4285714285714285,0.0,0.5669291338582677,0.0,0.0,0.75,0.2,0.0,0.8035800677310111,1.0,0,0.0428571428571428,0.3333333333333333,0.25,0.3,0.6666666666666667,0.5,0.1771985255397578,0.5347119052399116,0.0,0,0.2857142857142857,0.0,0.6666666666666667,0.0,0.0,0.1,1.0,0.6666666666666667,0.075,0.1111111111111111,0.0666666666666666,0.1176470588235294,0.0
0.2619047619047619,0.5,0.9076592698639944,0.0,0.0714285714285714,0.0,0.2,0.0,0.7668118045476535,0.3333333333333333,1,0.8142857142857143,0.6666666666666667,0.0,0.2,0.0,0.0,0.1955766192733017,0.56691427424212,0.1111111111111111,1,0.4999999999999999,0.0,1.0,0.0,0.0,0.25,0.5,0.6666666666666667,0.25,0.5,0.0666666666666666,0.2941176470588235,0.0
0.3095238095238095,0.5,0.183965640658554,1.0,0.6071428571428571,1.0,0.8,0.0,0.8906627963231736,1.0,1,0.8428571428571427,1.0,0.0,0.8,0.0,0.5,0.1025276461295418,0.779000200762899,0.0,0,0.4285714285714285,0.0,0.6666666666666667,0.0,0.0,0.05,0.6666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,1.0
0.2619047619047619,0.5,0.8783106657122405,0.0,0.2142857142857143,0.5,0.0,0.0,0.6090953072085147,0.6666666666666667,1,0.7428571428571429,0.6666666666666667,0.25,0.4,1.0,1.0,0.2956292785676672,0.0847219433848624,0.1111111111111111,1,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.15,0.3333333333333333,0.6666666666666667,0.15,0.0,0.0666666666666666,0.0,0.0
0.5238095238095237,0.5,0.8783106657122405,0.0,0.2142857142857143,0.5,0.0,0.0,0.7972907595549105,0.0,1,0.6142857142857143,0.6666666666666667,0.0,0.2,0.0,0.0,0.060926803580832,0.0499899618550492,0.3333333333333333,1,0.2142857142857143,0.0,0.3333333333333333,0.0,0.0,0.25,0.5,0.0,0.1,0.1111111111111111,0.0,0.1764705882352941,1.0
0.4523809523809524,0.5,0.2720114531138153,0.0,0.0714285714285714,0.5,1.0,0.0,0.3328495403967101,0.6666666666666667,1,0.0857142857142856,0.6666666666666667,0.5,0.3,0.6666666666666667,0.5,0.4436545550289626,0.3016261794820317,0.1111111111111111,0,0.2857142857142857,0.0,0.6666666666666667,0.0,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.25,0.3888888888888888,0.4666666666666667,0.4705882352941176,0.0
0.857142857142857,0.5,0.2111667859699355,1.0,0.6428571428571428,0.75,0.2,0.0,0.3372036768263183,0.6666666666666667,1,0.8285714285714285,0.6666666666666667,0.5,0.8,0.3333333333333333,0.5,0.5116377040547657,0.1861072073880746,0.2222222222222222,0,0.2857142857142857,0.0,0.6666666666666667,0.0,0.3333333333333333,0.4,0.1666666666666666,1.0,0.225,0.3888888888888888,0.4666666666666667,0.0588235294117647,0.0
0.7619047619047619,0.5,0.1531853972798854,0.5,0.25,0.75,0.3999999999999999,0.0,0.3565553942912433,1.0,1,0.3428571428571428,0.6666666666666667,0.0,0.6,0.3333333333333333,0.5,0.1509215376513955,0.3167637020678578,0.7777777777777777,0,0.2857142857142857,0.0,1.0,0.0,0.3333333333333333,0.1,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.1333333333333333,0.1176470588235294,0.0
0.4761904761904761,1.0,0.0816034359341446,0.0,0.7857142857142857,0.5,0.0,0.0,0.0053217223028543,1.0,1,0.2,0.3333333333333333,0.5,0.3,0.6666666666666667,0.0,0.4484992101105844,0.2687412166231681,0.0,0,0.7142857142857143,1.0,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.225,0.3888888888888888,0.0666666666666666,0.4705882352941176,0.0
0.857142857142857,0.5,0.2355046528274874,0.0,0.2142857142857143,0.75,0.2,0.0,0.8848572810836961,1.0,0,0.5428571428571429,0.6666666666666667,0.25,0.1,1.0,0.5,0.3077935755660874,0.5461553904838385,0.4444444444444444,0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.3333333333333333,0.35,0.3333333333333333,0.3333333333333333,0.175,0.0555555555555555,0.0666666666666666,0.4117647058823529,0.0
0.3571428571428571,0.5,0.0794559770937723,0.0,0.2142857142857143,0.5,0.2,0.0,0.3947750362844702,0.6666666666666667,1,0.2714285714285714,0.6666666666666667,0.5,0.7,0.6666666666666667,0.5,0.5625065824117956,0.9596868098775344,0.0,0,0.0,0.0,1.0,0.0,0.0,0.35,0.5,1.0,0.325,0.5,0.2,0.4117647058823529,0.0
0.4999999999999999,0.5,0.2605583392984968,0.0,0.0,0.0,0.0,0.0,0.4958877600387034,1.0,0,0.4999999999999999,0.3333333333333333,0.75,0.3,1.0,0.5,0.6178515007898894,0.1993977113029512,0.1111111111111111,0,0.3571428571428571,0.0,0.6666666666666667,0.0,0.3333333333333333,0.525,0.5,0.6666666666666667,0.525,0.3333333333333333,0.7333333333333333,0.4705882352941176,0.0
0.4761904761904761,0.5,0.9971367215461704,0.0,0.1071428571428571,0.25,0.2,0.0,0.8156748911465892,1.0,0,0.8142857142857143,0.6666666666666667,0.0,0.2,0.6666666666666667,0.5,0.1209583991574513,0.9669544268219232,0.7777777777777777,0,0.5714285714285713,0.0,1.0,0.0,0.3333333333333333,0.175,0.8333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
0.4285714285714285,0.5,0.5368647100930565,0.0,0.1428571428571428,0.75,0.0,0.0,0.0241896468311562,0.3333333333333333,0,0.7428571428571429,0.3333333333333333,0.0,0.1,0.0,0.5,0.1269088994207477,0.4407950210801044,1.0,1,0.2142857142857143,0.0,1.0,0.0,0.3333333333333333,0.15,0.5,1.0,0.025,0.0555555555555555,0.0,0.0,0.0
0.5238095238095237,1.0,0.3421617752326413,0.5,0.1428571428571428,0.75,0.0,0.0,0.3522012578616352,1.0,1,0.2571428571428572,0.3333333333333333,0.5,0.0,0.0,0.5,0.4984728804634017,0.8704276249749047,0.5555555555555556,1,0.7142857142857143,1.0,0.6666666666666667,0.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666667,0.45,0.7222222222222222,0.0666666666666666,0.7058823529411764,0.0
0.4047619047619047,0.0,0.4473872584108804,0.0,0.0714285714285714,0.5,0.0,0.0,0.340106434446057,0.6666666666666667,1,0.1571428571428572,0.3333333333333333,0.0,0.2,0.6666666666666667,0.5,0.0143233280674038,0.5944990965669544,0.1111111111111111,0,0.4999999999999999,0.0,0.6666666666666667,0.0,0.6666666666666666,0.025,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,0.0
0.238095238095238,0.0,0.7165354330708661,0.0,0.5357142857142857,0.5,0.2,0.0,0.9414610546686016,0.6666666666666667,1,0.2714285714285714,0.6666666666666667,0.0,0.1,0.6666666666666667,0.0,0.059768299104792,0.001124272234491,0.1111111111111111,0,0.2142857142857143,0.0,0.6666666666666667,0.0,0.0,0.125,0.5,0.3333333333333333,0.125,0.1666666666666666,0.0666666666666666,0.2352941176470588,0.0
0.3333333333333333,0.5,0.5003579098067287,0.5,0.0,0.75,0.3999999999999999,0.0,0.9748427672955974,0.6666666666666667,0,0.2571428571428572,0.6666666666666667,0.5,0.0,1.0,0.5,0.4956819378620326,0.8808672957237502,0.1111111111111111,0,0.5714285714285713,0.0,0.6666666666666667,0.0,0.6666666666666666,0.35,0.5,0.6666666666666667,0.35,0.5555555555555556,0.3333333333333333,0.4117647058823529,0.0
0.6428571428571428,0.5,0.1073729420186113,0.0,0.0,0.5,1.0,0.0,0.1620706337687469,0.6666666666666667,1,0.5714285714285714,1.0,1.0,0.5,1.0,0.5,0.958030542390732,0.5571571973499297,0.0,0,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.625,0.3333333333333333,0.6666666666666667,0.6000000000000001,0.0,0.0666666666666666,0.4117647058823529,0.0
0.3095238095238095,1.0,0.3285612025769506,0.0,0.0714285714285714,0.5,0.0,0.0,0.7431059506531205,1.0,0,0.0428571428571428,0.6666666666666667,0.0,0.1,0.6666666666666667,0.0,0.1619273301737757,0.0827946195543063,0.1111111111111111,0,0.0714285714285714,0.0,0.0,0.0,0.0,0.175,0.3333333333333333,0.0,0.175,0.1111111111111111,0.4666666666666667,0.4117647058823529,1.0
0.1904761904761905,0.5,0.3443092340730136,0.0,0.1071428571428571,0.25,0.0,0.0,0.6163522012578616,0.6666666666666667,1,0.3285714285714285,0.6666666666666667,0.0,0.1,1.0,0.0,0.0982622432859399,0.3163621762698253,0.1111111111111111,1,0.6428571428571427,1.0,0.3333333333333333,0.0,0.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.2777777777777778,0.1333333333333333,0.1176470588235294,0.0
0.5238095238095237,0.0,0.9856836077308518,0.5,0.8214285714285714,0.5,0.0,0.0,0.4765360425737783,0.3333333333333333,0,1.0,1.0,0.75,0.0,0.3333333333333333,0.0,0.6416535018430753,0.6013651877133106,0.4444444444444444,1,0.3571428571428571,0.0,1.0,0.0,0.0,0.55,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.0,1.0
0.2619047619047619,0.5,0.423765211166786,0.0,0.0,0.5,0.0,0.0,0.6110304789550072,1.0,0,0.8142857142857143,0.3333333333333333,0.75,0.7,1.0,1.0,0.7959452343338599,0.0533627785585223,0.3333333333333333,0,0.2142857142857143,0.0,0.3333333333333333,0.0,0.6666666666666666,0.225,0.3333333333333333,0.3333333333333333,0.175,0.3888888888888888,0.0666666666666666,0.4117647058823529,0.0
0.380952380952381,0.5,0.403006442376521,0.0,0.1785714285714285,0.75,1.0,0.0,0.0662796323173681,0.0,0,0.1571428571428572,0.6666666666666667,0.25,0.1,0.6666666666666667,0.0,0.2001053185887309,0.4171049989961854,0.1111111111111111,0,0.2142857142857143,0.0,0.6666666666666667,0.0,0.0,0.4,0.5,0.6666666666666667,0.4,0.7222222222222222,0.1333333333333333,0.5882352941176471,0.0
0.7380952380952379,0.5,0.2634216177523264,0.0,0.6785714285714285,0.75,0.2,0.0,0.0817610062893081,0.6666666666666667,0,0.9428571428571428,0.6666666666666667,0.25,0.3,0.0,0.5,0.2926803580832017,0.1387271632202369,0.1111111111111111,0,0.2142857142857143,0.0,0.6666666666666667,0.0,0.0,0.4,0.3333333333333333,0.3333333333333333,0.375,0.611111111111111,0.3333333333333333,0.6470588235294118,0.0
0.8333333333333333,1.0,0.0157480314960629,0.5,0.0357142857142857,0.5,0.3999999999999999,0.0,0.5074987905176584,0.6666666666666667,0,0.1142857142857142,0.3333333333333333,0.5,0.0,0.3333333333333333,0.5,0.343127962085308,0.8609917687211404,0.2222222222222222,0,0.0714285714285714,0.0,0.0,0.0,0.3333333333333333,0.75,0.3333333333333333,0.6666666666666667,0.375,0.3888888888888888,0.4,0.7058823529411764,0.0
0.380952380952381,0.5,0.0136005726556907,0.0,0.0357142857142857,0.75,0.2,0.0,0.3884857281083695,0.6666666666666667,0,0.7999999999999998,0.3333333333333333,0.0,0.1,0.0,0.0,0.1775671406003159,0.2182694238104798,0.1111111111111111,0,0.0,0.0,0.6666666666666667,0.0,0.0,0.15,0.5,0.6666666666666667,0.15,0.2777777777777778,0.0666666666666666,0.1764705882352941,0.0
0.4761904761904761,0.0,0.0357909806728704,0.5,0.3214285714285714,0.5,0.6000000000000001,0.0,0.475084663763909,0.6666666666666667,0,0.7857142857142856,0.6666666666666667,0.25,0.0,1.0,0.0,0.2452343338599263,0.7149166833969083,0.1111111111111111,1,0.1428571428571428,0.0,0.3333333333333333,0.0,0.0,0.15,0.1666666666666666,0.6666666666666667,0.125,0.1666666666666666,0.0666666666666666,0.1764705882352941,0.0
0.976190476190476,0.5,0.4387974230493915,0.0,0.0357142857142857,0.5,0.0,0.0,0.4987905176584421,0.6666666666666667,0,0.5571428571428572,0.3333333333333333,0.75,0.3,1.0,0.0,0.6696682464454976,0.7924111624171853,0.3333333333333333,1,0.1428571428571428,0.0,0.0,0.0,0.0,0.75,0.6666666666666666,0.6666666666666667,0.125,0.1666666666666666,0.2666666666666666,0.1764705882352941,0.0
0.6666666666666665,0.5,0.2176091624910522,0.5,0.0714285714285714,0.0,0.3999999999999999,0.0,0.5432994678277697,0.0,1,0.3142857142857143,0.6666666666666667,0.75,0.5,0.6666666666666667,0.5,0.8665613480779357,0.5421401325035133,0.3333333333333333,0,0.0714285714285714,0.0,1.0,0.0,0.3333333333333333,0.5750000000000001,0.5,0.6666666666666667,0.3,0.5,0.2666666666666666,0.5294117647058824,0.0
0.4285714285714285,0.5,0.5869720830350751,0.0,0.0714285714285714,0.25,0.0,0.0,0.0745041122399613,0.0,0,0.1285714285714286,0.6666666666666667,0.0,0.2,1.0,1.0,0.0961558715113217,0.0187512547681188,0.5555555555555556,0,0.7857142857142857,1.0,0.0,0.0,0.3333333333333333,0.175,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0.0
0.9523809523809524,0.0,0.1775232641374373,0.5,0.0357142857142857,0.5,0.2,0.0,0.8819545234639574,0.3333333333333333,1,0.3142857142857143,0.6666666666666667,0.75,0.5,0.3333333333333333,1.0,0.804739336492891,0.822445292110018,0.4444444444444444,0,0.7857142857142857,1.0,1.0,0.0,0.3333333333333333,0.925,0.0,0.3333333333333333,0.4,0.5,0.9333333333333332,0.8235294117647058,0.0
0.3333333333333333,0.5,0.2841803865425912,0.5,0.0357142857142857,0.0,0.3999999999999999,0.0,0.6748911465892597,0.6666666666666667,1,0.0857142857142856,0.6666666666666667,0.25,0.0,0.3333333333333333,0.5,0.1616113744075829,0.7389279261192532,0.0,1,0.1428571428571428,0.0,0.0,0.0,1.0,0.1,0.5,0.3333333333333333,0.075,0.1111111111111111,0.0666666666666666,0.1176470588235294,0.0
0.4285714285714285,0.0,0.5318539727988546,0.5,0.0,1.0,0.2,0.0,0.2312530237058538,1.0,0,0.2142857142857142,0.6666666666666667,0.25,0.0,1.0,0.0,0.2972090573986308,0.5292913069664726,0.4444444444444444,0,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.175,1.0,0.6666666666666667,0.025,0.0,0.0,0.0,0.0
0.2619047619047619,1.0,0.3378668575518969,0.0,0.6785714285714285,0.0,0.2,0.0,0.8955007256894049,1.0,1,0.1428571428571428,0.6666666666666667,0.0,0.2,1.0,0.5,0.1476040021063717,0.1971090142541658,0.1111111111111111,0,0.1428571428571428,0.0,0.3333333333333333,0.0,0.0,0.275,0.5,1.0,0.275,0.4444444444444444,0.2,0.5882352941176471,0.0
